text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
"Right now, the Clean Water Act protects these streams from pollution.",Left,alternet,0,0,51fed988-b68c-4439-906a-a797d5084700,cb670273-f498-4a5d-b9a9-c35bdf563f63
That was after a 1-for-25 reverse split to get the stock over $1.,Center,cnbc,0,0,9511b14b-a0ce-4f4d-abc9-f996e6647361,a145e1aa-2142-4275-a6ce-6ebfc754362c
"Well, we know that they're not worried about you because you are being honored.",Lean Left,vanity-fair,1,1,a74b1cef-5303-49d6-ba7f-ac6c7d22b438,8cc50f16-516e-439e-9550-33c480641b3e
"By not dragging the arts into a cynical, divisive culture war.",Lean Left,the-guardian,1,0,b1c68036-e12e-4698-af05-4dd4519b6a5a,f60ef46d-cdd6-4a45-8524-2b953ffb6ff0
"Panera’s 30-ounce charged lemonade also contains more caffeine than both Red Bull and Monster energy drinks, combined.",Lean Right,fox-business,0,0,43e8a7ae-a419-4452-a1ac-d3652bf7b803,45df97c4-96f5-499a-9dde-8f89c0f728ad
"In 2012, his government provided Iran with identities of Iranians who were meeting with Israeli intelligence agents in Turkey.",Right,newsmax,0,0,68cb5bf0-6f48-4bff-b439-899505fe573d,cae13f85-5f2e-4d89-8555-d0f7e67c7f8a
"Read more HERE A series of escalating clashes between U.S. troops and Houthi rebel forces adds even more fuel to a powder keg in the Middle East, with analysts warning that the Iran-backed militant movement in Yemen is the most dangerous of adversaries - an unpredictable force with little to lose and no particular stake in stability in one of the world’s most dangerous regions.",Lean Right,washington-times,1,0,d0d4ae84-ac9f-4bcd-82c1-978d351dff61,4f9bcc42-d650-4e5a-8289-04845a5f310c
"Over the summer, Democrats spent a lot of money on messaging about abortion.",Right,independent-journal-review,1,1,79ee790b-1d2d-4c88-90ac-584f9d7398f9,6e01cb2a-d755-47b8-a28a-c8a3d31835f3
"And the special circumstances associated with COVID restrictions enabled new forms of economic abuse of women, given the special circumstances associated with lockdown.",Lean Left,the-conversation,1,0,f2ef1440-473e-41a8-8c27-427b91f1312c,0e350f8a-a5e2-4b33-9edb-7b71a738a964
She wasn’t sure what she wanted to do with the footage.,Left,the-new-yorker,0,0,2bf65bad-a73c-47c5-a6ca-62066152cf9c,a7ea27ab-a3f2-4fe9-8228-3c019c005acc
"During those protests, the group blasted the inflation that was crippling the working class and demanded the government’s resignation.",Lean Right,rt,1,1,f80f8b9a-a7be-4e86-af24-f99095ece007,f71bb439-a80c-4e38-b6e8-2c3917f4b980
"The devices also can get hot when using apps such as video games and augmented reality technology that require a lot of processing power, but the heating issues with the iPhone 15 models have gone beyond those typical situations.",Lean Left,cbs-news,0,0,5d5830da-27c6-4f6b-b858-1096f4209321,d197f8e7-1405-4d62-9ff1-c01e54d8ec27
"To finish, go for the Cappuccinomisu, the restaurant’s interpretation of a tiramisu woven with an Italian cappuccino.",Left,vogue,0,0,49f80a0a-0494-43bf-a453-09d4b863c1ca,5edcbef2-ba90-43fe-8cad-066606ad5e64
"Is it time for a big, united strike by millions of union members against the billionaire class?",Left,jacobin,1,1,27a068d9-d0b0-4479-90cb-667d4ef2b7dd,469fc4a4-0b2c-4f28-89df-9d46ad9aa367
"The inaugural color of the year choice is a prediction from Minted’s data-driven design competition and voting process, which forecasts trends for the fox busfuture.",Right,fox-news,0,0,43da346e-71d9-4fa6-a717-d72386bb55b6,5a339fff-95d1-497d-aa7f-108bd0320807
"Artificial intelligence could help flag antisemitic and terrorist content online, one tech expert said, but only if social media companies prioritize fighting Jew hatred.",Right,fox-news,0,0,9e194e1a-79d8-4ac5-92dc-757988abb8c8,203ace83-4017-489e-8aba-0c47df1442b4
"South Korea had massive quantities of the U.S.-provided munitions, but its laws prohibited sending weapons to war zones.",Lean Left,washington-post,0,0,991e56e1-2b1e-482d-a916-92daf9205a57,24318ee1-9ae5-45ca-af23-860e1f4e577c
The two countries' baselines for 2024 - and implicitly their production quotas - were due to be studied following assessment from three independent data providers.,Center,cnbc,0,0,4de18b1a-6138-4ccd-8426-e7bff485823f,df73e11a-46fd-42ac-a771-375cf873c626
"Sleep Coach is a new feature that contextualizes your sleep data by factoring in your nightly heart rate variability (new to the Venu 3 series), age, activity history, and any naps you might have taken.",Lean Left,the-verge,0,0,8eed9a1c-237b-44ad-a706-c146ffd2621f,d58d6796-67b1-454d-a124-1c1cc1865a08
"Geography and history, not racism, makes Egypt responsible for its neighbor.",Right,newsbusters,0,0,487014d7-be60-4f93-88d6-4a0e50e78405,50052c62-4fe9-41ea-98ca-5769d702fb63
That trend toward downward mobility has an enormous impact on the black middle class.,Left,alternet,0,0,f129f7f5-8ebc-4d70-9146-87469580a433,7579cc81-1b8a-4e64-9a1a-bd4512aae152
"In this respect, the Court has reviewed the Plaintiff's sworn Statement of Net Worth and expenses listed thereon, such as, including but not limited to, the cost of housing, food and shelter.",Lean Right,reason,0,0,92889b5c-f54c-4d76-a7a7-0d79993724ec,0b9ef595-1bd7-4d1e-b21f-a039290b0a79
"In addition to its massive screen, its crisp 4K offering makes for eye-popping visuals with HDR and its PurColor crystal display.",Lean Left,cbs-news,1,0,1af6a02b-31be-417f-adb2-0517a8ec7f38,a8c30247-4d6d-4d37-9300-e3e328659d94
"Photograph: Ian Cook/Getty Her fiction arrived in a literary landscape still overshadowed by the angry young men of the 1950s - Golding, Sillitoe - and then had to compete in one dominated by the noisy young men of the 70s and 80s (Amis, McEwan, Barnes et al).",Lean Left,the-guardian,1,1,0c8b6ae5-335b-4557-8aba-21bd5ac72517,e55c7468-89a1-4a50-8d9e-22b812fe555a
"On a trip to Egypt, he wore his red clown nose in a crowd.",Lean Left,san-diego-uniontribune,1,0,dbc81950-3811-4c3e-a49a-862e4731f163,425df572-c4ed-4204-a847-87b013beb33a
"While Paramount Global shares have fallen precipitously since Viacom and CBS merged in 2019, there are signs the company is shoring up its balance sheet.",Center,cnbc,0,0,f9df50c0-03ff-46f5-b737-8ff7a1bb8aa1,1eca8be3-d322-49ff-a284-e3d8806e51ac
"In Western Europe and America large sections of the literary intelligentsia have either passed through the Communist Party or been warmly sympathetic to it, but this whole leftward movement has produced extraordinarily few books worth reading.",Left,the-atlantic,1,0,92d2e5b7-28bd-4a5b-8327-47553f06a1a7,32ae241d-8ef8-456b-b429-d08d7d872786
"When you eat lots and lots of spicy food, some of the capsaicin travels all the way to your large intestine and gets passed out in your poo.",Lean Left,the-conversation,1,0,ce84cc3c-f86e-479a-8648-417bffe66a11,e6ae32a9-862d-4195-a6c0-edc29af9f698
"Lee was talking about not giving a fair shake to opponents of unrestricted immigration, gun control, and abortion-on-demand, among other issues, and in so doing he smeared opponents of Univision's corporate policy preferences as Nazis.",Right,newsbusters,1,0,7bf19569-a558-4ead-a0f7-bfd21e3ba719,60deafaa-1b6f-48a3-95fd-9eb43cfca8e1
Then Bauman bought out his contract and moved forty miles west to Roswell to play for the Roswell Rockets.,Left,esquire,0,0,7a432507-283f-4cab-a48a-7485389be07f,9763affa-bb6b-496f-b943-3119ee960dfc
"Hume argued that we shouldn’t accept stories about miracles since-as he saw it-there will always be a more likely, nonmiraculous explanation for any extraordinary event.",Lean Right,christianity-today,0,0,3771437a-7778-4320-b4ee-9addc3b482da,a5ddab2e-85af-4b52-bcab-88d48c08b018
One is amassing the reams of data which enable firms to tailor their services to individual users.,Lean Left,the-economist,0,0,27b11df5-09ae-4b1f-a68c-80170374a61a,056d8e7a-22fd-448b-a4cf-82c2b7f7503a
Drama behind the scenes and uncertainty with the pandemic stalled some of that.,Center,christian-science-monitor,0,0,5d877d0b-ac32-43ec-86fa-cd614b66ee36,78baf948-8528-432c-8b48-0ada72090440
"For Greece, repatriating the sculptures, which have been housed in the British Museum since 1817, is a matter of national identity.",Lean Left,the-guardian,0,0,3c9c6d42-9d97-416d-9dea-920983ce180d,cbfc040c-2bbf-4efe-a77f-b2af056cd9c7
It was a move that took the youth climate protesters out of the public eye.,Center,christian-science-monitor,0,0,4530dc4f-e638-4a2b-a575-171fb7c87636,4a71b310-3c12-4a90-a4d4-98669ed9fcb8
"If you can't tell if your cantaloupe was impacted by the current recalls and food safety alert, throw it away and do not consume it.",Lean Left,abc-news,0,0,e772648a-613a-43e3-b7c0-5790344efff5,0e917768-2056-49a8-955d-235a7d71b41e
He was diagnosed with cancer in 2015 - melanoma that had spread to his liver and brain - but he was later declared cancer-free.,Center,cnbc,0,0,663b6c7d-4a3e-4979-88f8-57a1a0c59182,d9c3e000-79c5-4062-acc1-0eddc7cd084a
"GRUMKE: Still, there's some confusion over how exactly the law will be applied.",Left,alternet,0,0,43aefc74-a35c-4084-912f-9067ab4dda94,33a18999-da58-4597-bb75-861e173a8130
"They are at any rate fighting for the memory of a civilization which in its own heyday, and by its own criteria, was as valid as any other.",Left,alternet,1,0,c71fd692-3235-480e-8760-2fda85783771,4df64b9b-8438-44f4-b9a8-f0bf50b3d3b3
"Before that, she had become the first woman majority leader of a state Senate.",Lean Left,the-economist,0,0,57c4c76e-17ed-49cb-ac36-c6c1446435d5,ba81b7c8-1eda-4d11-8580-b0f2d4c86e8c
"So we actually had a significant amount of time that no one knew, which I’m grateful for, because we got to get to know each other.""",Right,fox-news,0,0,40c01fdc-4277-494e-92c8-213ad5008191,25d5f302-62cc-4e6e-a1e4-000de2a42a2f
"More importantly, it’s his way out of Twitter on something close enough to his own terms.",Left,slate,1,0,9563522a-e267-4ea9-af44-08423e2b3bc4,4e08c453-c0b4-4c5d-8439-87f1e94c6627
"Mohamed Aly El-Erian, chief economic advisor for Allianz SE, during a Bloomberg Television interview in London, UK, on Monday, Sept. 25, 2023.",Center,cnbc,0,0,a5bef973-7164-4862-8bde-3070af4eae83,7757c3d5-ebb2-482d-a0d2-eea0b15fe199
"So, would see this as an early Christmas miracle were the Hatters to pull off a shock.",Lean Left,the-independent,1,0,b03e4075-e62a-4500-a151-2c7618c8335a,02b7c797-e005-4283-9bac-b94ff6dbb6fa
"RELATED: The N-word of God: Envisioning the image of Christ (COMMENTARY) Sallman wasn’t the first to depict Jesus as white, Morgan said.",Left,alternet,0,0,4db885db-d4db-4c55-9834-97ef10395b9a,238ed438-f6ba-45cc-bb19-1f66ae636953
"Unfortunately there is still significant cause for jealousy, animosity and heartburning among those who live in places that lost out-enough of it that, amplified by unscrupulous leaders with protectionist politics, it is putting the remarkable gains of past decades at risk.",Lean Left,the-economist,1,0,4327bd43-13ae-4080-b8e5-7f2592ccd931,7ec37dc1-5263-425b-93df-8ca65fdd70b1
"Cincinnati has long been a week or so before the U.S. Open, which might be the most grueling of all the Grand Slams, with the heat and the raucous New York crowds, and the late-night matches.",Left,esquire,1,1,7c2a73e6-0758-4183-bbb6-885c054d9314,15397e29-0961-4e9d-a5cc-5e285d8de4ab
"Frankly, the scale of civilian suffering and the images and videos coming from Gaza are devastating.’’ We need fewer woke climate lectures and less interference in our allies’ response to conflicts that Biden's weakness has encouraged.",Right,townhall,1,0,37e16aee-83db-4751-b63b-f878b85ab7bd,43a9b1b6-fae0-4c38-954c-b0927ebe7d1e
Giant ocean animals can have outsize effects on carbon storage as well.,Left,the-atlantic,1,0,72b5afb7-4cd6-4fb6-b2eb-e536a7ce7482,57b89325-1d9f-4622-9077-91215d98662d
Business groups have also warned that the partisan stalemate could severely damage the economy.,Left,alternet,1,1,a12f25a6-6241-4e5e-88bb-693fd194866d,f5ba6087-f5f4-4e3a-941c-ebf95d0d96b4
"Approximately 11,600 children crossed the Mediterranean between January and June, UNICEF said.",Left,alternet,0,0,e75fc94b-a646-4c46-a236-877e2dd165cd,c20b1717-f0c6-48a8-8ca8-79ec512820c0
"On Sunday, 4-year-old Abigail Edan, who watched soulless Philistines slaughter her parents on Oct. 7 before she was captured, was released as part of a group of hostages let go in return for an Israeli ceasefire.",Right,the-american-spectator,1,0,4eafed00-e732-4722-9a69-ef121d638925,9c85f70f-7831-488b-8b50-641d02f1ecf8
"The attack on Pearl Harbor was a day that may live in infamy, but it set in motion events that would showcase the enduring legacy the United States has left on the world.",Right,the-american-spectator,0,0,703effef-965e-4a8b-a2a0-034e92a95ffc,b0a33b55-0a75-4d80-b82a-b93f741d52ee
Sean Illing Philosophers often make the case for some kind of compatibilism by arguing that the same inputs in different individuals don’t always produce identical outcomes.,Left,vox,1,1,07783f04-15d9-4911-b153-2645bb89925f,ab3e4de1-397e-45eb-a3ec-cc3c516b517d
"Sean M. Haffey, Getty Images Phil Sellers, small forward/shooting guard for the Detroit Pistons in 1976-77, after he was drafted in the third round out of Rutgers.",Center,detroit-news,0,0,fb6ac101-5e07-4d1c-bffe-f1c09a571a4a,28fe0bed-4f4e-4466-ba5b-3bd3938832d5
"We have the strawberry cake mix, vanilla jello, some sour cream, eggs, and vegetable oil.",Left,vogue,0,0,cff6c8ee-37d9-40bd-875b-e66ca2cf9536,92ab758b-5473-4392-91b0-40181ee4c2a5
"This is the usual pattern of Israeli reaction to attacks from the Gaza Strip, but this time it will not be enough.",Lean Left,the-economist,1,1,a420b3df-a379-46cb-8463-a4f63bf47b60,97df5412-f014-4bf3-970f-9cba41507747
"Local prosecutors, during the same period, charged 79 state and local officers with murder or manslaughter after on-duty shootings, according to Philip Stinson, a criminal justice professor at Bowling Green State University who tracks nonfederal officers charged with crimes.",Lean Left,nbc-news,0,0,b4861ca5-5301-42a0-9f18-1ff0bf60de8b,8cec0f37-6461-4486-b97d-f71ac691dbe7
"Russia is still a threat, we have to support Ukraine We are at a critical juncture for supporting democracy in Ukraine, because Congress is abruptly reversing course and holding back on promised support for Ukraine.",Lean Left,detroit-free-press,1,1,12225442-a5f0-4015-8979-7853222f03bb,0a1d75a9-59a1-4ce0-8003-42b7951ba2af
"Parental rights is about liberty, or so conservatives say; the right to choose the best school for your child, or to control the upbringing of your children, is at stake.",Left,alternet,1,0,639af161-5915-4c26-9b0b-1185da1de4c2,02bde372-dd9f-45ed-b818-3119b4f85f90
"Secondly, Turkey and Gulf nations have fostered substantially strengthened economic ties, where collaboration in economic spheres, including energy trade and infrastructure development, is an indispensable driver of prosperity for both parties.",Lean Left,al-jazeera,0,0,8c0cc35c-f07d-431c-a5a8-1137a5d69fa9,fe43a2d7-752f-4d68-a593-33959b50f8f9
"So, to proclaim that, objectively speaking, every technology would have some kind of objectively stated optimum toward which we must aim seems to be misguided.",Left,jacobin,1,0,90445167-01ed-4302-a052-a80d46ae115b,2d3240cd-03c9-4cbe-bd5d-d7dacaa9bdf5
"In addition to the suspect, Irish police reportedly arrested 34 people in Dublin in relation to the riots.",Lean Right,the-christian-post,0,0,879cab68-2723-453d-8ea8-69edb178960a,2bdf3aa8-88d4-44ae-acba-acee854a54da
"If you are a decent person and you live in New York City, why?!",Right,fox-news,1,0,341d39ab-333e-46e5-8005-711f7532e78a,3296b76a-fc8d-4d4d-b996-a8d5cb81997b
"Admittedly this data is from 1999-2001, since none of the more recent surveys that we used asked this question, but it raises an important point: if IMF reforms are entirely bad for the civil service, why are so many civil servants upbeat about the effects?",Lean Left,the-conversation,0,0,dd301e7a-6f71-4aaf-8d22-c1818f9d9aff,28cdb660-11f8-478d-9cdb-3ee6431ca745
