text,source_party,source_name,topic,bias_estimate,model_uncertainity,sentence_id,article_id
"And, of course, Grandpa Joe will have to decide because it could destroy the so-called ‘Gaza Metro’ that Hamas has used for years to commit acts of terrorism.",Right,townhall,Geopolitics,1,0,28136777-cf04-48d9-99b7-9f4a35b8aade,9fe77511-c764-4a0d-8cef-214920a0fdbd
... We all should be worried whether it's going to happen or not.,Lean Right,zerohedge,Conversational,1,0,5a99f3d8-917b-4f30-8bdc-758176348df4,75e86842-1aa8-4951-9f02-3402b7bf6c84
"The growth of the biomedical security state, state surveillance programs, deindustrialization, and mass immigration reveal that the modern American regime has turned on its traditional population.",Right,american-greatness,Politics,1,1,7a5f702f-7a02-4042-ba39-c448b342bf58,e88f8459-8556-46cf-93a9-5bbfbdd5cadf
"Multiple entry points have been discovered, and Israel knows some of these tunnels are hundreds of feet below the surface, hence why Hamas is using the fuel stores to power generators that feed their terrorist forces hiding below with oxygen.",Right,townhall,Geopolitics,1,0,1aee57c4-6431-4be2-8383-dcbb6f4ed445,414a72c7-9123-4222-9940-2aaf7158b7b4
"But now, as we enter the weekend period of Reason's webathon-the one time a year we ask our readers, viewers, and listeners to make tax-deductible donations to fund our principled libertarian journalism-I unironically ask you TO THINK OF THE CHILDREN!",Lean Right,reason,Conversational,1,0,b060d316-5f6c-4a1d-9c24-60ceacbc8780,5f7a4ce2-4e12-418e-baa4-166a4cf30fd0
Host John Yang portrayed good news for life as bad news in the over-seven-minute-long segment: Wojcik: Jenn Vollstedt made her decision while abortion was still legal.,Right,newsbusters,Politics,1,1,33cdcfd4-2085-45dc-abf0-7d83add3a57d,7d94a831-8959-4245-8735-0eec530eb10e
"A grand jury in Nevada this week indicted six so-called fake electors who claimed former President Donald Trump won the 2020 presidential election, The Hill reports.",Right,newsmax,Politics,1,1,44f49c48-50e4-41dd-b100-69798f524e17,1b49ba5d-2763-4062-b598-a823499df3f2
"As for Psaki, she spent over a year clashing with Fox’s Peter Doocy, but she couldn’t take on Ted Cruz for, say, eight to 10 minutes?",Right,newsbusters,Politics,1,0,07bc9308-f65e-416b-83ec-301779a31206,202df0bc-ff82-441d-a153-91da66379d7e
"The delightful Bruce Lee cameo is more than a little politically incorrect, and when Chinese censors demanded Tarantino cut it he refused, costing the film millions in Chinese revenue.",Right,newsmax,Entertainment,1,0,d33f7d8b-d462-4bd3-a54b-e191fb984ac6,a3ae83c4-f254-4ffa-8568-8cf880b4a8e6
"This is the administration who sics the FBI on Catholics who attend the Latin Mass, keeps hundreds of Americans as political prisoners for, essentially, trespassing on the grounds of a federal building that is the site of leftist protesting on a practically daily basis, without any such arrests or imprisonments, unconstitutionally robs people of livelihoods because they refuse to take an experimental vaccine known for deadly side effects in more cases than anyone projected, and bypasses Congress to spend billions of dollars on things like student loan bailouts in direct violation of Supreme Court rulings.",Right,the-american-spectator,Politics,1,0,e03b0551-39d1-40c3-acab-8127e88378f9,892fa4a9-0158-4770-b52f-0030d166612b
Then he fled his childhood home before Esau could kill him.,Lean Right,christianity-today,Religion,1,0,266b772e-542c-4875-a40e-2c573e18e309,3a753391-bc81-461d-8a9a-bdb104187f46
Consider Bernie trying to talk sense to a contingent of transgenders and you’ll get the picture.,Right,american-thinker,Conversational,1,0,180c60b5-eb09-405c-9d70-90b498511b41,dab0edc5-7d8e-4206-bcac-c604034fd26c
Also note the subtle framing of Gaza as equivalent to Ukraine within the context of this conflict.,Right,newsbusters,Geopolitics,1,1,6681d3a0-0e44-477a-a7e5-a87faf75f6cd,18b9be7d-d4c7-4488-882f-7ef9c2978f73
The Chinese are the number one enemy of the United States.,Right,newsbusters,Politics,1,0,7637db4a-bbce-4b63-b39b-5b6548b7c8f6,2d09429c-a588-45a2-aacd-47503045f728
They don’t care about our future because they don’t have one of their own.,Right,newsbusters,Conversational,1,0,1651eaee-620e-4efa-8e75-a5f042766e69,40c769f3-ffdd-4432-b5d8-ca084eec2da1
But there are legitimate questions to be asked about the repeated failures of would-be successors to claim the crown presently held by the United States.,Right,newsmax,Conversational,1,0,17863ec7-9d14-4d57-b17b-01d922f37eef,db315ef7-629f-4c89-afa7-114a615ca2f0
"While many traditional media outlets have focused on profiling the names, ages, and personal details of the Israeli women and children who have been freed after they were plucked from their homes by Hamas during the Oct. 7 terror massacre, there has been less attention paid to the criminals Israel agreed to release to free the captive hostages.",Right,newsmax,Geopolitics,1,0,36f94aba-00b6-4f2f-b6a4-15224d255e9d,eff4efed-bcd8-4baf-a72d-0ac3efdbd630
"Why is God concerned with the outcast, the downtrodden, the voiceless, the hopeless, the marginalized?",Lean Right,the-christian-post,Religion,1,1,5daf94cc-8f3b-46b7-a6a4-ec6e655be40f,a289d7f0-b831-482e-b28b-509dd30c2465
"The film presents as incontrovertible fact the insane theory that the wealthy, white elite have conspired for centuries to unite whites against blacks, keeping the lower class down and hiding their supreme power.",Right,the-federalist,Conversational,1,0,40e540d0-3d43-44e0-abcf-f00602b1ab50,9a5bf7a6-3793-48f9-ac1d-79da916a88e7
"That position belongs to Trump, who once again skipped the debate.",Right,newsmax,Politics,1,0,f9e9d09a-c1ce-4404-8d4f-b5b3afeac97b,5142e51e-1422-4afa-a02e-fd7dd61dba1c
"Using Scriptures almost exclusively as a resource, Farah will shock and amaze you with a clear picture of what the coming kingdom of God will be like.",Right,wnd,Geopolitics,1,1,52a72668-9ed6-48a2-8ce5-26d1cf83b775,6ca4cdf6-5021-4f77-9b05-5f40fe920abc
"As Iranian-backed Hamas terrorists wage war against Israel, radical-left wing groups in the United States are carrying out rallies in support of the attacks.",Lean Right,just-the-news,Conversational,1,0,7f75eabe-c8e3-455b-956d-af8d1473dfa4,131fcdf4-9bf0-4a34-b7f0-230e6a588983
"He seems to have taken inspiration from the female who identified as male who slaughtered three adults and three children at Nashville, Tennessee’s Covenant School in March.",Lean Right,hotair,Conversational,1,0,5e198155-aca4-47d3-bfe9-0a50c3685e17,0ca8d3dd-bd7e-4a04-a5ad-44d692dd390d
Her overly-animated gestures as she speaks make her look all the more ridiculous.,Lean Right,hotair,Politics,1,0,86eb3ecd-310a-44b9-ba5a-bf55c98e132f,08726592-e921-4c3c-a48b-9df350625532
"The ads about this, which were shown during the commercial breaks, were brutal: Haley was also dragged for her remarks about gender mutilation surgeries.",Right,townhall,Politics,1,0,53df4e1c-5266-4d92-9576-a50a74d49ee3,4a8d6e9a-3033-4f3a-bd0f-9730121a1c5d
There’s also the fraudulent headline that exposes recklessness in pursuit of imagined wrongdoing.,Right,newsbusters,Politics,1,0,c0b1b633-c410-42fd-b066-cef182f29623,30bbde7f-074e-435f-b338-eafd0ed5ab74
"Advertisement The UN doesn’t deserve a single DIME of American taxpayer money That’s why Rep. Roy is looking forward to introducing House legislation alongside and that would DEFUND it - Rep. Chip Roy Press Office ( ) December 5, 2023 The UN has become a tool of antisemitism.",Right,townhall,Conversational,1,0,a4321cca-47fa-4dca-a5a9-a93d230ab253,949f232c-da95-46fd-9dac-690f86972b05
"Today, students from the schools along with some of the shocked Republicans present at the hearing say it is clear that all three must resign.",Lean Right,hotair,Geopolitics,1,0,61ee791a-cf9a-44b1-b228-736f2958b290,d3e3bc78-4aa1-4ddc-9b37-3d41147e93db
"?s=20 The United States was saved by Ronald Reagan, and certainly, many people see in Trump the chance for a new Reagan.",Lean Right,hotair,Geopolitics,1,0,6ce4928b-f350-42c3-a474-35a5d9d2b832,1bbf7736-8f24-49a3-9a84-8aec92b56003
"Or, to practice that right inhibited, did the newspaper simply have to become more resourceful?",Lean Right,hotair,Conversational,1,0,77ca0a87-7e1a-4c83-8a29-1b386eb5f609,f081b632-929e-483b-b50d-4e4e21af5e7b
"Whoever is overseeing the account had to try very, very hard to avoid Hamas’ atrocities.",Right,newsbusters,Geopolitics,1,0,83bf9234-b82b-4ad6-bf8a-21546935bb69,0c2a24fb-5eb9-40a4-89a7-0b0e35f0b248
"The chair of the committee, Republican Rep. Lisa McClain torched Democrats and their witnesses at the hearing in her closing remarks.",Lean Right,hotair,Politics,1,0,6ef91c9f-e6f2-497b-8932-76e94fd53ac9,1071dfb5-2e05-4f10-a3b3-9c42e26f6357
Hamas is different in one major respect: it is a Sunni organization.,Right,american-thinker,Geopolitics,1,1,a17b4dd7-b1e5-4f3a-aa70-f5f79b603f24,c78b96cf-9851-432f-b0c5-d31527fc90d0
But putting free speech into the hands of a panel of judges to decide - no matter how they rule - is a shaky foundation for America.,Lean Right,washington-times,Politics,1,0,1de322db-fa98-4a71-9be8-ba3b2dcb223c,4b6b18bd-7444-4c79-8ce0-7dfcf223087e
"Dogs have found and neutralized some of these savages, but many are no wider than a telephone booth, leading to serious concerns about casualties.",Right,townhall,Geopolitics,1,0,49890c36-8063-4c13-9009-da6993a8ac7a,414a72c7-9123-4222-9940-2aaf7158b7b4
"According to a US defense official, however, these attacks are just the latest in a string of more than 75 strikes to date on our forces in the Middle East from Iran’s proxies since Hamas conducted its barbaric attacks on Israel less than two months ago.",Right,townhall,Geopolitics,1,0,c402b856-1549-4582-aa83-d79e096db06b,43a9b1b6-fae0-4c38-954c-b0927ebe7d1e
We started out by watching a clip in which a man complained that he was called a man while trying to get his name changed at the bank.,Right,newsbusters,Politics,1,1,4a63bd60-e7c0-4528-b5a5-2893a217d71d,77caedf2-0415-43d8-8cd5-2054b4930fa8
"Now there are unbelievers who are decent, civil, mindful of others, and make contributions to society.",Lean Right,the-christian-post,Religion,1,0,e0f34798-10e7-4b8a-a3e3-b01e23e1af94,a16045d2-0897-47d2-8201-7041304e7e6f
"Ireland is currently facing a crisis of soaring housing costs and stagnant wages, yet the government continues to prioritize influxes of foreign nationals over the needs of its own citizens.",Right,townhall,Diplomacy,1,0,ca92bd49-16ef-4cd0-bd33-4c4b672fddff,6a66368b-f716-4100-83a5-7fe5bf670b63
"What, then, might we learn about fulfilling these responsibilities in our own moment of political disease and disruption?",Lean Right,christianity-today,Literature,1,0,c691ff17-c337-492d-8217-3b8d897d0d60,ff61c0f6-9fb0-41e6-b7bd-6253976abd41
If we had a slogan for what The Washington Post is fervently supporting here it's.... Democracy Dying In Darkness.,Right,newsbusters,Politics,1,0,bf68b6af-2b9e-4d16-a8d9-838124498bdb,d2ea97cf-792b-4147-89e4-b84353f71041
"His grandmother spent the end of her life drinking, smoking, and gambling.",Lean Right,christianity-today,Conversational,1,0,01409d12-154b-4312-8453-e97a58544a31,71635589-b977-46dc-9784-16b762b6df12
"""Even as we speak today, the Deep State is persecuting President Donald J. Trump.",Right,wnd,Politics,1,0,6d807c93-7433-4601-9335-3ccfcf604a67,a5474c0e-b936-4e23-a9da-f0366b2b5df3
They care nothing for Palestinian lives even though they claim to be fighting for their cause.,Right,american-thinker,Geopolitics,1,0,e5915c20-c9d3-496a-b39a-84b8f790cc25,c78b96cf-9851-432f-b0c5-d31527fc90d0
"At 15 feet long, 8 feet wide, and only 264 pounds, the Elcat is shockingly portable and affordable.",Right,the-federalist,Gastronomy,1,0,3eaff9bf-ff0a-48c1-a77c-8caf60e9dc4a,7e5033f5-422d-4fce-b2b6-32d5e6b3644d
"Some survived by hiding beneath the corpses and playing dead for hours, as the Iranian-backed barbarians hunted fresh victims.",Right,newsmax,Conversational,1,0,908a9ac7-9e84-4cda-9202-a2783e626135,919431dc-a894-40f9-895f-cf7a3d45a726
"As a pro-life woman, it’s frustrating but the fact is that a majority of voters are standing by a 15-16 week cut-off for abortion, with exceptions for rape, incest, and the life of the mother.",Lean Right,hotair,Politics,1,1,003d4e81-2c79-4843-8e74-261d15bfadf5,7390e626-b7e3-48d4-9e26-7babdb9f5973
"First, they didn’t want Jewish students; now they’re trying to curb Asian admissions, but that’s another topic.",Right,townhall,Geopolitics,1,0,1932703f-d7ce-4baa-b8f0-6cbf7288e705,63c37e0a-da06-45ca-b764-8daeff3135af
"Singer James Taylor will be on hand in Boston, and in Los Angeles, he’ll tap the deep pockets of Hollywood directors Steven Spielberg and Rob Reiner.",Lean Right,washington-times,Politics,1,0,c4a73c73-0f97-433a-8ce5-64568dffa69f,951df3b1-01fe-43f7-b718-beca4adc2c6f
"Loudoun County's leftist Commonwealth Attorney, Buta Biberaj, was defeated, but only by 300 votes.",Right,newsmax,Conversational,1,0,a4808a99-d217-4134-af4e-32e5fadbaa74,2cabfab2-6d71-4ebf-9e30-0e1cd09bb749
The claim that infectious diseases are on the rise due to climate is also unsubstantiated by data.,Right,american-thinker,Environment,1,0,c19ca769-a010-4e8b-bbac-aeb2ae6418ee,84835283-2e54-47ea-b42a-fe41b6cf6cb3
They’ll weaponize the concept of health to give governments more money and power and individuals less freedom.,Right,the-gateway-pundit,Health,1,0,1118a38a-1bc8-4253-a8f1-9aba6c2fbf84,ce4fbc9a-6017-480c-9482-a8d6423a7342
"How many times can you eat Costco pizza and enjoy it, really?",Right,the-federalist,Family,1,1,66698081-3f0c-470c-a9ff-b10e3ddc0c89,e59fc24e-e3dc-41c1-8c73-f7013199ba6c
Who cares what some much more important YouTube internet Christian writer type thinks about your sermon?,Lean Right,christianity-today,Religion,1,0,75781c38-215a-4c5d-a7c8-7bb24e28d928,945d48e0-130f-492f-85e8-41565cb53cc8
"Of Biden’s opponents, Big Tech censored political newcomer and Strive Asset Management co-founder Vivek Ramaswamy the most (18 times).",Right,newsbusters,Politics,1,0,f3b505b1-6ce9-4f2e-b83d-3b162f56527c,996a145e-adff-427d-82b8-0f54d48cf7ae
"The next day, November 14, 2017, Ambroise overheard a conversation in which Kahalas was telling Bergel that Ambroise was accusing him of being a racist; he was not stupid enough to call her anything bad; he gave money to Suffolk University Law School for minority scholarships; and guessed Ambroise received a scholarship.",Lean Right,reason,Conversational,1,0,42482d95-7993-4064-946d-e12e59d4f3e4,91a05b31-c0eb-41f9-8f60-9ef09cd2cfd5
"Regardless, the network continues to openly cheer anything that keeps the porous southern border open.",Right,newsbusters,Politics,1,0,eea41173-ff4a-414a-86fb-b2196cd8ae93,f8b7c138-4c41-434d-a0cf-d5d44c4d4575
"Now we're attention seekers, and as any teacher will tell you, the kid that acts out in class is looking for attention because bad attention is better than no attention.",Lean Right,christianity-today,Religion,1,0,f34d6dae-25d8-4a58-9aaa-a60e62273643,1b2aeccb-8035-4ee4-9160-c3cd1353fe66
"Over there in The Hill, back in February, was this headline: The seven biggest lies Biden told this week President Biden’s State of the Union address was full of lies and mistruths.",Right,newsbusters,Politics,1,0,5baae2d5-3b96-49d4-aca9-30c13fc0be84,bf61a0e1-c7a5-4033-a3fc-3a51eaa30a82
They said one young girl was dead and then said she wasn’t.,Right,american-thinker,Conversational,1,1,dbc8d968-b63b-46e8-af8a-ae47c6284f55,05b07c53-f15e-4cfd-b2e4-8710a30ff5b4
