text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
"Nigel Farage has some rizz, but his rakish persona is so manufactured, the kids can smell it a mile away.",Lean Left,politico,1,0,38dd32ea-d648-4c3b-bf15-45708e5d56b8,31aad1e3-f63b-4e95-86ac-499b07bec12c
"FatCamera/E+ via Getty Images November 6, 2023 Higher education can be elusive for asylum-seekers and immigrants Migrants to the US say they need a map to help them navigate the world of higher education.",Lean Left,the-conversation,0,0,383c98e3-eb83-4100-8c7b-258a418dbfa3,19ee2774-51bc-40a9-a753-829e898f9e35
"But former operatives from Americans for Prosperity and other Koch-affiliated policy groups are publicly torching the move to back her, saying that it has diminished the group's standing.",Center,cnbc,1,0,945acb65-2ce1-431d-b7d7-dc87a9964f79,37f437b0-42e5-4ed8-bcd2-003e71ff4560
"The story tracks Oppenheimer - played with feverish intensity by Cillian Murphy - across decades, starting in the 1920s with him as a young adult and continuing until his hair grays.",Left,alternet,1,0,255328e6-7669-4c14-9541-7ea2884abba9,405283db-f34b-421c-8874-652bfc79358f
The story reports that Israeli police investigators determined that Hamas terrorists were not aware of the music festival in advance of their attacks.,Lean Right,the-dispatch,0,1,b809df01-79be-4a87-b0f8-cbacaef10ebb,c4f5c679-993f-4f73-92e4-ab68a8d0ee1c
Just the News cited experts who described it as an unprecedented reinterpretation of the law.,Right,wnd,0,0,094ebe3e-638a-42ba-b852-9e2aef3e2721,01c86460-0d62-4d47-997a-e47150a7efe3
"In my personal opinion, it was one of the most despicable moments in the history of U.S. academia.",Right,fox-news,1,0,c585c7a3-3630-48f8-ac14-767822e31604,189ac592-840d-41f4-b754-2c1748c6a782
Rural manufacturing is no longer the driver of job growth that it once was: 71 percent of U.S. counties experienced a decline in manufacturing employment between 2001 and 2015.,Left,alternet,0,0,c0b4ab5a-998a-4105-9dd3-8b695afbe6de,7a8368be-31d0-489f-b1c9-21bd4d5fe7cb
"And so it is that when the show opens for a month-long run on 10 December, audiences will be immersed in a production that combines Jewish humour and music (imagine new lyrics to Jewish artists including Amy Winehouse, Doja Cat, Paul Simon and Craig David) with traditional panto magic - lots of slapstick comedy, a scene where the leads get lost in the woods, and cartoonish baddies - as it transposes the millennia-old Hanukah miracle into a fairytale fit for 2023.",Lean Left,the-guardian,1,1,7d1921d0-bb53-43c6-b5c7-8bdd7d845d10,f1f60127-4143-4446-9630-b02d98f1acf2
"Over the course of its campaign, it would release an onslaught of billboard, newspaper, and digital ads to sink her confirmation.",Lean Left,the-verge,1,0,958240e0-32b8-4823-8d3b-c9cbf876652a,8df0f937-4ee7-4cda-9652-bb3453fd0fc4
"But there is sort of a limitation in sketch, in that the characters can never grow and learn, and that’s something to explore.",Left,new-york-magazine,0,0,e186e7cd-2d43-424d-8ce1-a64101877054,c922c306-b751-4945-aa06-66414b092112
Robinson's economics team believes that the economy is approaching an inflection point in consumer spending as Americans deplete savings they built up from pandemic stimulus.,Left,alternet,0,0,fae7b6c1-46cf-43a2-a48d-6581912663e8,9aa89717-4c22-4059-9125-9a8b9226aa1e
"The car's windows were tinted and the doors were unlocked, and while the ignition was turned on the car was not running, news outlets reported.",Right,fox-news,0,0,d574d9b5-4f4b-432a-9851-211177afe493,4bb5807d-bcb9-423b-8682-dc4f1bd61a0b
"And hey, maybe the Mother of All Short Squeezes (MOASS) that some of GameStop’s most diehard fans are still holding out for will pan out.",Left,vox,1,1,2ba25deb-6323-4c1c-b94e-a550a4ec63de,101b17dc-d824-479d-916c-5be0fd8b81ff
Ultralow mortgage-interest rates and a need for more space to work from home have driven robust home-buying demand in the past year and a half.,Lean Right,fox-business,0,0,82c76e64-dd68-4deb-8e73-2ad070dfe25f,2170aee6-9575-43b1-8ffa-838e802be8d9
"But when he did, he would see people he knew from his old life.",Left,the-atlantic,0,0,a8b598cd-e3c7-4cfc-a907-be2a8b4f4e21,4fe4a6fc-88a7-4301-ba61-d389e8f0cfc2
His History of the Peloponnesian War is remarkable for reading like a modern work.,Right,american-thinker,0,0,21ad7f8c-df39-4c2c-a762-f6c2f59f99a3,e73c8a7b-a337-4d62-a4ae-8d7822096928
"Considering the fact that Taylor’s last fling was with a guy who did a Chinese accent to mock Ice Spice and allegedly threw up a Nazi salute at his own concert, yeah, this relationship is going really well.",Left,new-york-magazine,1,0,9ae00af5-a8df-4ede-99ff-c9d8343fd3c9,f6b79c3b-147f-4eea-a89e-8ef2a011259e
They have been under threat and pressure of military and settler violence for years.,Lean Left,al-jazeera,1,0,01d85196-bf48-4f36-a356-3a679cc80d7e,6cd240d2-68ac-47ca-b428-057a5b06562d
"It’s a chilling, sensual clash between Christian and pagan values on a Hebridean island, personified in Edward Woodward’s policeman - there to investigate a young girl’s disappearance - and Christopher Lee’s lord of the isle, where daylight offers no respite from the darkness.",Lean Left,the-guardian,1,1,e15126f4-5629-427d-8d77-2241247d7b85,7526fc42-dc00-4d17-a74a-b79a5172b1a1
"Heading into 2024, Americans are bracing for extended and potentially escalating global turmoil.",Right,fox-news,1,1,608e0ef3-9b88-41f6-a6f6-3be09b057653,505ca9e5-efd4-4832-b3d0-9d432b1d4e41
You can search for a credit counseling provider at the National Federation for Credit Counseling (NFCC) and the Financial Counseling Association of America (FCAA).,Center,cnbc,0,0,897823f2-93e0-42b2-a608-d0d934b9be03,cf6fed6b-4b13-4869-85ca-f55d3c033769
"They eventually got a warrant to look for weapons in the house, but attempts to contact the suspect were still unsuccessful, Penn said.",Right,townhall,0,0,20c4f720-d255-48b3-99b6-c6653bbf3958,14443f8b-39bd-4d55-8978-ee86d99c3082
"The only difference is they were better organized, backed as they are by the immense wealth that the Obama/Biden policy has let flow to Iran and from them to their clients, the subterranean Jew-hating, necrophiliac sadists of the Hamas empire.",Right,the-american-spectator,1,0,89d034e3-d4a5-4159-882f-2ad1742d64ba,d810677e-5f1a-4a55-ace5-738859ab730f
Help keep news free for everyone by giving us as little as $1.,Left,huffpost,0,0,a1b26fdf-0f4d-4d0b-8c01-e580935a73e5,9a0236da-96a3-44d5-b78c-ae371bf45515
But that may end very soon as Pfizer is being taken to court.,Right,newsmax,0,0,4e117c60-fe1a-41d3-8d47-36903ed75a51,618262c0-d5a1-48a6-b690-287c1f420e1c
"Contributor posts published on Zero Hedge do not necessarily represent the views and opinions of Zero Hedge, and are not selected, edited or screened by Zero Hedge editors.",Lean Right,zerohedge,0,0,9ea5c869-2d20-4448-b51b-897ab4454a94,e416db7a-a43e-4e14-8cf8-45cb482347a8
Why We Wrote This A story focused on Cooperation Vladimir Putin is often accused of trying to restore the old Soviet Union.,Center,christian-science-monitor,1,1,795eff22-2a63-4f33-b0e4-6def64bd4323,127aa968-496a-43a4-ae05-f33fe123d5ca
Let me reinterpret the scene as if it were like a romantic comedy.,Center,wired,1,1,860929d4-9f8e-4a8b-a5fb-811f0baee4b0,a9518c50-cef3-49a5-929c-5a6057be7ddf
"Given such a Beveridge curve, the dismal conclusion was that unemployment would soar as the Federal Reserve wrestled down inflation.",Lean Left,the-economist,1,0,93efe699-6d98-4deb-8e2f-e95ba519cad9,b1f1c420-9674-4991-b9f0-74ddebfb6981
"Like fentanyl enforcement, this would be helpful-if the CCP actually follows through.",Right,the-american-spectator,0,0,a101cabc-684f-41b1-b1c6-8871932646fd,9c85f70f-7831-488b-8b50-641d02f1ecf8
"He had left his predraft meeting with the Bears convinced they might take him, and he heard similar sentiments from other coaches, but as the draft approached, he had his agents deliver a message to the Chiefs front office, using the inside info they’d gathered from other teams: If the Chiefs wanted to draft Mahomes, they needed to move up to at least twelfth.",Left,esquire,0,0,ab81a5e8-f9a0-4b75-82ed-5121dc917e5f,06d8f6a9-382b-45b0-ae24-ac8f5313603f
"YouTube has been particularly harsh to Kennedy Jr., as it deleted seven videos featuring interviews with the now-Independent candidate when he spoke on the COVID-19 pandemic, vaccines or the assassination of his father.",Right,newsbusters,1,1,fc0c5445-b090-4cd7-8fe3-1526c72f68f0,14d518b4-3500-4a5e-9713-db40a6595172
"By turning Viet Nam into a symbol of deeper resentments, many groups have defeated the objective they profess to seek.",Center,foreign-affairs,1,1,8404bb57-786c-495b-bbd8-cbcebee66acc,31c97eab-40b2-4ac9-82d0-26eea8fd813f
A Washington Institute poll of Palestinians taken before the Oct. 7 brutal raid on Israelis found that 62% of Palestinians in Gaza opposed breaking a cease-fire with Israel.,Center,christian-science-monitor,1,1,5cc12fa3-f19f-49f0-bfb9-ce18d2023d97,66fe0d09-79e9-4f91-88bf-d8d4de5fcd30
"ADUs are typically small houses built in the backyard of existing houses, though they can be modified apartments and townhouses.",Center,marketwatch,0,0,6ae961fd-ef8c-40ec-a363-39ca52b742b9,2f04c651-c32e-4322-9274-788bb8fc3b81
"This is the first of a two-volume biography, and covers Scalia’s life prior to his appointment to the U.S. Supreme Court by Ronald Reagan, and ultimately becoming one of its most brilliant and celebrated justices.",Right,newsmax,0,0,9bd25f14-08a6-40ed-970b-9ec6255b3628,809b82f1-48f5-425c-bb3f-b265e55b573b
"Reinstitute and expand his Muslim ban, which barely passed Supreme Court muster after it was watered down.",Lean Left,washington-monthly,1,0,0d048746-d6b2-43da-baaf-b97b1ce2bbf6,989ca345-5152-413f-a138-2c6dadc738f5
"Russian President Vladimir Putin visited the United Arab Emirates and Saudi Arabia on Wednesday in a lightning tour intended to raise Moscow's profile as a Middle East power broker, even as his war in Ukraine grinds on.",Right,newsmax,0,0,78665590-9040-420d-ae1c-895436fc5458,d1612ce5-5296-4f39-bda6-65dfcec0b652
"Still, even if you can afford it, you want to make sure that you structure the agreement such that it won’t impact you, particularly in terms of credit, Kyle explained.",Center,fortune,0,0,b53db258-b3ba-48f8-8613-05ed2c553338,162c97d0-ff22-4049-b033-046d8eae8a71
"Bigger, Bolder Demands A notable feature of the UAW strike and other recent labor struggles is the type of demands that workers are raising and, in many cases, winning.",Left,jacobin,0,0,137329ee-0865-48e3-9463-16b8f253b602,6aa1c4eb-1081-447c-8172-506535ea6b52
"A lot of Tesla’s very high stock price revolves around confidence in Musk and his ability to innovate and sell, and Musk floundering around at Twitter was not good for Tesla’s stock price.",Left,slate,1,0,7368d33e-292d-4414-b97f-0663ab2ae492,4e08c453-c0b4-4c5d-8439-87f1e94c6627
"Their changing of the guard ceremony is a popular yet reverential tourist attraction, witnessed each day by visitors from across the United States and from all over the world.",Right,fox-news,0,0,95843ad8-6e29-43c1-9aff-765332f0385e,0f1f8dd7-d5e8-466b-b932-8e6b2f793df7
"Always rocking a Raiders T-shirt or hoodie, he hoops with the fellas three to four times a week.",Lean Left,usa-today,1,1,a7fe0d8e-275c-4af8-98b0-09bd11c6240f,e12cd36c-03ac-498f-bad1-184ab0c6967f
"The piece, called Great Redistribution of the Climate Change Disaster, was bought by the buyer named Pranksy only to have the currency returned after what appeared to be an elaborate hoax.",Left,alternet,1,0,babf180f-b49d-47a0-b72b-2d7e17fa5890,ee46e3b3-bbcd-4b00-8554-e034e876c36f
Declan Rice was purchased to add precisely the composure Arsenal had lacked during their doomed title chase last spring.,Lean Left,the-guardian,1,0,13f7c913-af43-4cd0-b3e0-d2fdc3ece3ca,6d562339-5080-4715-b6b5-83128cc79a42
"Prior reporting found that, rather than request phone location data through a search warrant, CBP simply purchased such data from unregulated brokers - a practice that critics say allows the government to sidestep Fourth Amendment protections against police searches.",Left,the-intercept,0,0,03049423-3273-41b4-b51e-8d059424fabd,f3abac18-81e0-4d9e-8933-823f2f5da5ee
"Abbott put the Operation Lone Star initiative in place to counter the Biden border crisis in March 2021, as it became clear that the crisis was only getting worse.",Lean Right,hotair,0,0,397face9-eaa4-4ae4-83da-cc4d1f3a4572,1802379e-dcd4-407c-8884-603301a10d03
"Enlarge this image toggle caption Mike Kane for NPR Mike Kane for NPR One of the more promising real-world studies comes out of the Netherlands, where scientists conducted a large randomized controlled trial.",Lean Left,npr,0,0,6b9ffaa9-def0-4270-9cea-a956576800fd,6da079d5-6d78-45ca-891e-2f03b480dcf4
"A turkey is one of those things that needs a lot of loving - you need to be basting it and keeping an eye on it For our OFM Christmas menu, we wanted some jazz.",Lean Left,the-guardian,0,1,ee6f795c-22b6-41a6-b3d3-ddecd4f47be9,dccaa62e-8e06-481e-9665-c14f46a27f34
"Advertisement 👍 He facilitated Nixon’s February 1972 visit to China and meeting with Chinese Communist Party (CCP) chairman Mao Zedong, ending nearly 25 years of diplomatic isolation between the US and China.",Center,quartz,0,0,0d59ec0c-b840-4a15-a05c-3b05551152f9,80e5f802-8f7f-442d-a254-19f091e6da9b
"In Spain, the number of mosques is growing by 20% a year.",Lean Right,washington-times,0,0,208bed79-2583-4ba8-89f8-5bbc324fc383,ac6a3d7f-3e62-4b8c-8bfe-97addda09fdf
"So it is possible to completely cover three-dimensional Euclidean space by disjoint circles, so infinitesimal circles, disjoint circles of radius one.",Center,wired,1,0,f28ea84a-1299-44d4-aa70-3752cef7ebb0,61ac0c7a-a640-46c2-a4f2-07751946eb73
This is not behavior that a free and democratic society can accept if it hopes to survive as a free and democratic society.,Left,the-atlantic,1,1,728e7eb4-4b16-4ee8-b663-f0ee1f9b5803,bb47c88a-01b8-4cd0-ab89-fad09e1a09df
"[upbeat music plays] asks, how does LASIK eye surgery even work?",Center,wired,0,0,120132e9-3743-48fb-b487-55ef9388c944,427bb214-6513-4dd2-b390-db293c514be3
"Chris McCabe, executive director of the Northwest Pulp & Paper Association, said the new EPA rule will also frustrate Washington state’s recently adopted BEST Act, which has a goal of creating 300,000 new manufacturing jobs by 2032.",Lean Right,just-the-news,0,0,2fdbcdb4-b138-4fbc-85e6-c1c9f797f616,85468edb-63e6-40e8-8d62-9de3b28effec
Truth and Accuracy Submit a Correction * Name * Email * Message * All fields are required.,Right,independent-journal-review,0,0,0e35f1fd-b030-431e-acab-c902a6f8bbe2,4a3c9331-e764-40c7-9054-b06159a5934c
Villano Antillano kicked off her Tiny Desk Concert with a Britney Spears-approved message: Dump.,Lean Left,npr,1,0,196716cf-09b0-4a13-befb-eaadb55f5277,3be73cb9-40aa-4eed-8947-ffb9a8d51429
They have faded into history while the Jews just keep going because that is a central part of the Jewish ethos.,Right,townhall,1,0,3fde4015-49f8-4c92-9885-490c681ae3a6,9c5c233f-6ab0-43b5-8fa8-5d424c429746
"This is a worthy addition to any personal library, especially in light of today’s own political divisions.",Right,newsmax,0,0,25e5cdf3-c876-4121-a3e5-a6a4e885d75c,47221453-bc3d-4b0a-be15-19c8b26bc4ff
"[Narrator] Having spent years honing his craft, Florian's ability to spin and control pool balls borders on the supernatural.",Center,wired,1,0,2d3facd6-bdfb-40a9-9a8d-3acf7b390144,14319561-a501-4227-8069-26d82acd3c84
"Wiry, with angular features and heavy eyebrows, Morris was witty and fiercely intelligent.",Left,mother-jones,1,0,bf386bb8-bc0b-48f1-ab6b-ff5733f2032a,5b305d9e-61a3-4946-8f58-64ec170c48d6
"In an essay published in 2016, Julianne Smith, now America’s envoy to NATO , recalled her time as deputy national security adviser to Mr Biden when he was vice-president.",Lean Left,the-economist,0,0,53fa6611-bbd6-48ae-9760-510880bcd786,afd05c22-78db-4000-8939-46830d259310
