text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
"A range of businesses, including restaurants, retail stores and services, rely on downtown office workers.",Left,alternet,0,0,53d89071-af8d-4518-a655-5b9776b9b4a5,4fc72071-6ecb-4258-a15a-979d8e7be54f
The Borowitz Report was acquired by the New Yorker in 2012.,Lean Left,variety,0,0,f4894ce0-01b4-43eb-8580-ce1c223893f1,d31cef5b-d4f6-4580-8e41-8127e4723242
"The current confluence of economic conundrums elevates risks massively for the prosperity of Americans, especially those of modest means.",Right,american-greatness,1,0,f740af3b-a7cd-4670-b8da-6e2437e1ed1f,40bfd5a9-f60c-41b8-9766-ccd74b7a1cc1
But the NYT assertion misleadingly omits information that crucially would place the blame on Hamas for those strikes.,Right,american-thinker,1,0,38464112-74dc-47f9-8fcc-eefb6e541083,fb09caed-9cbe-4f26-9857-de13bbd59f9d
"It’s hard to imagine that he’d have much of an organic base of support, but Democrats are terrified that he’d siphon off enough votes to hand Trump or another Republican the win in a three-way race.",Left,the-atlantic,1,0,67beabfa-24c1-4044-b183-dec115ddb3c0,61b8f553-997c-4fb3-b503-999474934d4e
"Still, Carpenter has some cheeky fun with the commercialism of the season of receiving, er, giving.",Lean Right,new-york-post,1,0,ae87c881-099f-4fe4-8f9c-8ac89d079365,e2b0d341-faaa-4119-b5c3-d85bd4996ed6
"At any rate, to this grand work of national regeneration and entire purification Congress must now address itself, with full purpose that the work shall this time be thoroughly done.7 The deadly upas, root and branch, leaf and fibre, body and sap, must be utterly destroyed.",Left,the-atlantic,1,0,67a21f3c-424d-4ee1-9c8e-f0bd5674e6a0,48f0b4a5-92bf-4ced-afa1-23cacc8a797a
"The Fast Fire Watch Company understands this better than anyone else, which is why they have become the most trusted fire watch service provider in the United States.",Right,newsmax,0,0,f1ba5c83-8d54-48b1-942e-d4cee1764feb,d57d79e6-d176-409f-be23-07f6d52e8cd8
Vivek Ramaswamy-the fast-talking entrepreneur running in the Republican presidential primary as of this writing-is also expected to get a top post in the administration.,Left,the-atlantic,1,1,530662cc-67bc-48d3-af65-f15b93359f60,dd7d312c-644f-487c-9d4b-7d68f7693bfa
"Best indoor-garden kit overall AeroGarden Sprout $70 now 14% off $60 Capacity: 3 to to 24 pods  Microbe management: Includes all-purpose fertilizer and pump  Maintenance: Low AeroGarden’s smart garden, first recommended to us by George Pisegna, deputy director and chief of horticulture at the Horticultural Society of New York, checks all the boxes: It’s compact, comes in a range of sizes, contains a pump and comes with fertilizer, and produces a prodigious quantity of herbs even in the brand’s smallest model, the three-pod AeroGarden Sprout.",Left,new-york-magazine,0,1,53e6ff51-4b6b-45ed-bda8-e1e20753670a,91188d22-3059-4e46-b63e-b806af781186
The plants producing most of these vehicles had been on strike as a part of the UAW's 41-day work stoppage that ended Oct. 25.,Center,detroit-news,0,0,6b6563d0-2a32-4e76-82c0-0a0778cc9567,914e1486-164c-4d29-b835-a227b95098a1
"During the past 50 years, people across the classes have been working harder than ever to be good parents.",Left,the-atlantic,0,0,46851ad4-2812-4ec1-8ba4-58c49405c607,d7c4373b-e819-4f26-81bf-e8bd338866c2
"When money is married to institutional power, however, it makes all the difference.",Right,american-greatness,0,0,644b2bd2-287d-4b14-b6a7-6ca8ab036515,55869187-f450-4e9a-bd1d-44f85634c4c0
"At the time, U.S. intelligence had picked up intelligence that the Grenadians were inviting the Soviets to build an airstrip for Soviet bombers on Grenada, which is located in the nearby Caribbean.",Right,american-greatness,0,0,e7353fd2-4547-4001-9ccd-6c57e8c19415,7041bfa1-99fc-49c4-a1de-86fe5f308fb6
Kagan’s conclusion: A paralyzing psychology of appeasement has also been at work.,Left,salon,1,0,6b6a9d2c-0422-4bfe-b5fe-2abfa2bcd3d2,5e802ee1-eb2f-4393-96f7-4e8e8557b754
"You can also find Evolution Gaming's live casino offering, along with hundreds more card games, table games, and online slot machines from the likes of IGT, SG Digital, NetEnt, SG Gaming, and others.",Right,newsmax,0,0,423688fb-f261-4988-817d-399e4297622f,fa296f44-4947-49ad-b7d9-9fbba47af0be
"Christopher Ford, Emergency Medicine: We have yet to see what systemic consequences this this this law will have.",Right,newsbusters,0,0,bd3c433b-0190-49a0-937e-908fb107d62c,21b398f8-8142-444f-8e06-b6eb91712d3b
"Why We Wrote This A story focused on Freedom With repeated economic crises and politicians who no longer inspire hope, protest candidates can transform into presidents-elect.",Center,christian-science-monitor,0,0,09217ea6-0589-4ddd-bf56-d5576ea6efa2,1c7ba954-43a8-4806-b4de-e547841330de
This makes any political party or politician that is devoted to the principle of limited government automatically their enemy.,Right,american-greatness,1,0,25b25df8-ccdc-4c56-a5ac-d5650d68f4a5,55869187-f450-4e9a-bd1d-44f85634c4c0
Cause I've been bit by a venomous snake at 23 years old and it was not a pretty sight.,Center,wired,1,0,3e2a747c-567b-45ba-b43c-fd96ffb0a2dc,49ec1b0c-3ea4-4f9d-b166-644ad9148671
"Yet seeing South Asians in those rarefied political spaces causes people with similar backgrounds to pay closer attention, he says.",Lean Left,time-magazine,1,1,16620c05-f546-4f10-b338-385e03e86d74,4c91e3bf-78ec-45ac-a12c-70fc4ee29979
The candidates have until 48 hours before the debate to meet these requirements.,Lean Left,abc-news,0,0,93e40e1f-b85a-4fcd-a315-a7a7f989a490,f2340205-f0d1-44f5-b7ba-111ac9f2f7ca
"Meanwhile, the Florida classified documents case will be heard by Judge Aileen Cannon, a Trump appointee who previously handed down a series of extremely dubious decisions benefiting Trump, that were eventually reversed by an appeals court.",Left,vox,1,0,e916001b-0dc9-4e64-8c71-3cab968af107,4d5b62a7-2f65-48f3-8054-c34782fa2917
"It is not through any type of true authoritarian action, but he used that one word, so they are running with it while shaking a hand over their heads.",Right,townhall,1,0,68fe1008-4594-4923-937c-f8b59d53b907,90a6bf85-1307-4079-9a87-94b05b3754f7
I've picked out 10 such ideas that are widespread enough to qualify.,Left,alternet,0,0,6b6a07ca-035c-4645-a463-bd564486e79a,96e7674d-d7bd-488b-ac14-671cf716d3e6
Barack Obama and Secretary of State Hillary Clinton to raise the issue at the 2010 U.S. National Prayer Breakfast (which they nevertheless attended despite the pleas of LGBTQ protesters).,Left,the-young-turks,0,0,1dcd81c0-ffcd-4d9b-b0ed-713561ba41f3,00ed9561-49f8-4a41-880d-62d8bc132cee
A Recent Near-Fistfight in the Senate Has Me Wondering: Are Men Okay?,Left,vogue,1,1,322363fc-97c8-4595-b89c-fc5562707847,974453ac-ddb4-400f-b81c-2407dba270e1
"Retailers don’t generally disclose the data, payroll increases vary by retailer and job purpose (employee versus loss prevention specialist versus private security guard), and the amortization of long-term security solutions, such as cameras and alarms, can be complicated to factor in.",Left,vox,0,0,e21c4c7a-22f4-4dd8-8b2d-3a9d4d46b710,a9bd937f-46fa-415f-9931-43a9a4cba8ea
Georgia law says such seizures must be for public use and opponents say the Sandersville project doesn’t meet the standard.,Right,townhall,0,0,564628ce-e82f-48b3-8728-a03656f1c4ed,d5ceefa0-3ae7-4a96-b893-584f66317fa8
One passage of O’Connor’s opinion in Casey eviscerated the legal reasoning Alito staked out.,Left,daily-kos,1,0,7e1605a5-ae65-4c83-9cd8-48cb67baa50f,d9450d8a-05d3-408c-bc2b-a229fdfbf3b3
Those aged under 40 were particularly likely to say they were living from month to month.,Lean Left,the-independent,0,0,dda85462-176b-46b4-b162-43166b1fc8c1,a4acdc38-9b50-4e05-861e-494249ae103c
"So instead of drinking a lot of coffees and teas and other drinks, you stop doing that, or you do it once a day or twice a day.",Left,the-atlantic,0,0,590b3670-4a6b-48ba-9578-8be29c0502f5,4739d305-1673-4365-98e1-7384d7d33733
"While there is no single answer, Yonah Freemark, the Urban Institute’s lead on the fair housing, land use and transportation practice area, told CNN that one primary reason for passenger trains’ decline in popularity was that the nation diverted its attention to a newer, flashier form of transportation: cars.",Lean Left,cnn,0,0,dadddc33-4480-4803-831f-98e376ead033,46e0dc14-5689-4051-90b9-5c81fa33478f
"They produce more chemical compounds than most (if not all) other animals on the planet, and many of those chemicals possess anticancer, antiviral, antimalarial, and antibacterial properties.",Left,vox,0,0,cfbf5384-6733-4241-ab77-a71fa8890ee1,7bbe45f5-ef2d-4f67-a792-574cb22191e9
"Rep. Jamaal Bowman, a New York Democrat, has pleaded guilty to a misdemeanor charge after pulling a fire alarm and disrupting a critical House vote.",Lean Right,washington-times,0,0,6c3c8946-4d12-4e3a-a24d-466697880f66,ba088377-502e-4d8d-9f6d-2f7056dc75bb
"Home-flipping was the company’s largest source of revenue, but it has never turned a profit.",Lean Right,fox-business,0,0,b08fb3e9-cc3a-46e9-a9d8-b90fc5a0cb64,2170aee6-9575-43b1-8ffa-838e802be8d9
But they hastened the decline of the thing they had come to admire.,Lean Left,the-economist,1,0,bb07fa3c-3c99-4374-8dcf-c2bc7f7bb7ba,a516fd5b-cd81-47b6-9ec9-82e57f4f55e6
Let’s leave Clara Schumann out of this because she couldn’t be at the top of the hilltop.,Left,current-affairs,1,1,ec4b87d3-d15f-427a-beb1-49a0b8e97afd,83a15d07-20dd-4dcb-a601-0201c1ff918f
"Those policies dovetail with the former Trump administration’s nihilistic view that it’s impossible to prevent runaway climate change, so we should simply stomp on the gas pedal and speed off the ecological cliff.",Left,jacobin,1,0,c40bc0ca-ec88-430c-a3ad-d975e9cc3360,0b007142-227c-44dd-a1d9-94e770feedd5
A long expansion of the property sector has ended in a meltdown that has shaken the economy-but led to fewer emissions.,Lean Left,the-economist,1,1,18e6baea-ca4a-44a9-9561-643e1c1cf757,52570075-e7cf-47f3-a4cd-df3c18cb6a37
"From Advertising to Pro-Life Leader Slattery was the founder and director of EMC Frontline (formerly called Expectant Mother Care), New York City’s largest network of pregnancy-care centers.",Right,national-catholic-register,0,0,9ba1ec68-b964-40e0-b29e-6ece34f79f65,e7ba2f22-f223-4d10-a39f-54d85c428b2e
"This narrowing could spare government the worst-case scenario, in which taxation of all such ambiguous categories of income would be found to be unconstitutional.",Lean Right,fiscal-times,0,0,95f7047f-bb66-4ac4-9547-9b5290e03c4b,35c505e9-13fc-46cf-9802-c2ff4043f7f7
"In 2003, the Diocese of Lansing shared information with the Washtenaw County Prosecutor’s office regarding Crowley; the prosecutor was unable to bring charges.",Left,alternet,0,0,d9042aef-d911-4ac2-ab0a-e2992d3b6a09,f8f54fe2-3d84-4337-8d1e-d239a5e1a363
"Google's Pixel phones are some of the best Android phones around, but sales of the devices are a fraction of what Apple sees with the iPhone.",Center,cnet,0,0,4c3373ea-4cef-4030-a937-86764585f15b,20906305-3122-4447-80bd-a23f33c425a6
"However, there was one number that mattered the most to him - 600.",Right,fox-news,0,0,f566d140-35ef-4ca4-910f-d016572b83f1,26f47399-0072-4a96-b0d9-e663cafb195a
"The Securities and Exchange Commission has long opposed such funds, but the regulator recently lost a court case against Grayscale, which wants to convert its Bitcoin Trust ( GBTC ) into an ETF.",Center,cnbc,0,0,f13bdd57-e288-4f48-8739-9f03a5234de4,01d214ad-0136-46eb-97d7-0515af02b0db
"More objets d’art than salt and pepper shakers, these will look like miniature sculptures at the centre of your tablescaping masterpiece.",Left,vogue,1,1,c0e19380-dca0-4006-8b61-ca3b4bd04330,055c7d83-efb9-4d52-aad8-9f5ae49cf68e
But vehicle processing once again shut down on Nov. 27 at that same location.,Center,az-central,0,0,fb48d801-58a4-430b-bced-fa742259310c,2a961f5a-491a-4206-837c-850fc9ed0b6e
"The song is officially credited to Brian Higgins, Stuart McLennan, Paul Barry, Steven Torch, Matthew Gray and Timothy Powell.",Center,cnbc,0,0,16c1d3be-5f11-49b3-866c-1a39aadfdf95,6028db3b-fc8c-4047-bf1e-1ca5d4ee254f
The novella is about the healing power of Christmas and follows a man who tells his story to a nurse after being admitted to the hospital.,Right,independent-journal-review,0,0,1a2af1dc-9ebd-4bc4-91f0-5c3ef7b197d1,3a9b161f-3c7d-4ab2-ad1d-a83315ba72d0
"Still, the team noted some challenges in building broader awareness of what human capital is or why it matters.",Center,cnbc,0,0,e6c76c8b-040c-465d-80db-b0ee479274bc,01555d73-a94c-4a4d-b280-58813ad2052a
"A WINNING, 3-PA SPENDING CUT STRATEGY FOR REPUBLICANS For further context, interest payments in October were greater than the expenses for the Departments of Agriculture, Education, Energy, Homeland Security, Justice, State, Transportation and Veterans Affairs, as well as the Environmental Protection Agency and NASA - combined!",Lean Right,fox-business,1,1,11eeb0ae-b038-4154-a11b-c100de1d9728,4b8a928a-8d2b-4ea4-93bb-55c59081a1f5
"But it’s a defensive war in a situation where Israel is insisting on holding on to occupied territory, and Egypt and Syria are fighting the war solely to liberate the occupied Sinai peninsula and occupied Golan Heights.",Left,current-affairs,1,0,23936ccd-8aff-4d90-bd4e-d1e3b2ef7d87,bcc8080a-2b10-47ff-9d39-7776ff49a259
Leonard: None of the candidates leveled any new criticisms against Trump or presented fresh arguments about why they would be a better alternative.,Lean Left,politico,0,0,87f4fecf-401b-4e4b-8821-77b3ce24c016,568dab2c-aefd-469e-b760-4946bcf912a0
"The agents were tasked with cataloging the contents of the boxes, but they also seized piles of valuables-gold coins, luxury watches, family heirlooms, and stacks of cash-from people who had not been charged with any crimes.",Lean Right,reason,0,0,61c10f00-bca4-4cc0-8ecc-bb97367e5088,14d9e644-6e4f-418f-88c1-fef34774bf8c
"And if you understand those rules, then you can be successful in that medium.",Left,current-affairs,0,0,7240808f-4381-4957-9659-69b9e3d32f4a,890a2762-8b5f-4a9d-a037-3084344c8adf
Interest Rate Risk and The Rise of Alternative Investments One in every three dollars owned by public pension funds is now allocated to assets that tend to be sensitive to interest changes.,Lean Right,reason,0,0,88128370-012b-4576-950c-cf392835ebd9,2895d8ee-8660-4c4e-ad37-2fd355d41aa2
"Markus Lanieux thought his prayers had been answered when, in the summer of 2021, his attorney informed him that she had struck a tentative deal with the Jefferson Parish District Attorney’s Office that would secure his freedom after 12 years in prison.",Left,alternet,0,0,cd4b2220-7718-48d5-ad6c-f981cc9b7784,42d923f8-58cb-47b4-829f-51fd1159c380
"A contemporary Thanksgiving makeover might include: rekindling a quest for adventure; developing the faith to hold on to a vision of a promised land no matter what; mustering the courage to go against the crowd and defend the truth; gaining the inner strength to endure hardship; revitalizing respect for and tolerance of people of different beliefs; rejuvenating a joyful willingness to sacrifice for others; and renewing the predisposition to extend love, assistance and gratitude at every appropriate opportunity.",Right,newsmax,0,0,5c897cee-a4a4-4225-a2ab-5ec37a91a05a,63b05e0b-6791-470b-8b41-c7674f513f49
"Moreover, the focus on short-term tech solutions runs the risk of distracting from the underlying social and political causes of psychological diseases, such as workplace exploitation, financial instability, growing atomization, and limited access to quality health care, food, and housing.",Left,jacobin,1,0,e9a8b493-e067-450d-9fb6-1f32eccacfaf,a6e6138b-b0b7-4bab-aa91-2c1fc9a58b23
"When asked by VICE News about her relationship to Engels, Farrant did not respond.",Left,alternet,0,0,a62dc660-cabd-44e9-913d-cb5d724396ee,6519f91b-bfae-43ec-bd82-9d3e00d612e3
